"Time.period","Area.code","Area.name","Region.or.country.name","Index","Monthly.change","Annual.change","Rental.price","Index.one.bed","Monthly.change.one.bed","Annual.change.one.bed","Rental.price.one.bed","Index.two.bed","Monthly.change.two.bed","Annual.change.two.bed","Rental.price.two.bed","Index.three.bed","Monthly.change.three.bed","Annual.change.three.bed","Rental.price.three.bed","Index.four.or.more.bed","Monthly.change.four.or.more.bed","Annual.change.four.or.more.bed","Rental.price.four.or.more.bed","Index.detached","Monthly.change.detached","Annual.change.detached","Rental.price.detached","Index.semidetached","Monthly.change.semidetached","Annual.change.semidetached","Rental.price.semidetached","Index.terraced","Monthly.change.terraced","Annual.change.terraced","Rental.price.terraced","Index.flat.maisonette","Monthly.change.flat.maisonette","Annual.change.flat.maisonette","Rental.price.flat.maisonette"
44075,"E09000005","Brent","London",96.618353,0.025505,-1.437194,1462,97.597768,0.032967,-0.85853,1146,97.463024,-0.001635,-1.51496,1416,96.018993,0.004249,-1.513945,1639,95.079928,0.108855,-2.124785,2256,95.296519,0.016165,-1.595015,2314,95.90726,0.011018,-1.719648,1904,95.373433,0.068531,-1.557825,1679,97.263426,0.012465,-1.331666,1312
44105,"E09000005","Brent","London",96.818478,0.20713,-0.513043,1465,97.784118,0.190936,-0.012562,1148,97.620175,0.161242,-0.576609,1418,96.205293,0.194024,-0.558683,1642,95.354502,0.288783,-1.1729,2263,95.48783,0.200754,-0.689636,2318,96.091287,0.19188,-0.818485,1908,95.624541,0.263289,-0.599637,1683,97.447597,0.189353,-0.414384,1314
44136,"E09000005","Brent","London",97.184152,0.37769,0.419725,1471,98.140442,0.364399,0.871748,1153,97.942457,0.330139,0.328422,1422,96.585368,0.395067,0.40844,1648,95.65263,0.312652,-0.302997,2270,95.825278,0.353394,0.239375,2326,96.413339,0.335153,0.11296,1914,96.010275,0.403383,0.350854,1690,97.813736,0.375729,0.511129,1319
44166,"E09000005","Brent","London",97.519804,0.345377,0.888558,1476,98.467504,0.333259,1.266987,1156,98.251354,0.315386,0.769733,1427,96.957477,0.385265,0.938315,1655,95.857635,0.214322,0.123402,2275,96.139504,0.327915,0.725999,2334,96.719187,0.317225,0.594729,1921,96.344763,0.348388,0.852636,1696,98.155294,0.349192,0.962442,1324
44197,"E09000005","Brent","London",97.804717,0.292159,1.24097,1480,98.781095,0.318472,1.588987,1160,98.552455,0.30646,1.122527,1431,97.30444,0.357851,1.366448,1660,95.89835,0.042475,0.383832,2276,96.418968,0.290686,1.114373,2341,96.959095,0.248046,0.947497,1925,96.589192,0.253703,1.210567,1700,98.462528,0.313008,1.307881,1328
44228,"E09000005","Brent","London",97.819756,0.015377,2.023735,1480,98.791224,0.010255,2.291262,1160,98.616873,0.065364,1.944124,1432,97.341541,0.038129,2.166639,1661,95.85588,-0.044287,1.262789,2275,96.456016,0.038425,1.934683,2342,96.936503,-0.0233,1.704649,1925,96.609219,0.020733,2.050877,1701,98.48041,0.018161,2.068754,1328
44256,"E09000005","Brent","London",97.797555,-0.022696,2.289655,1480,98.788031,-0.003232,2.490474,1160,98.628252,0.011539,2.246877,1432,97.320237,-0.021886,2.407274,1661,95.844031,-0.012362,1.688501,2274,96.453458,-0.002653,2.262314,2342,96.878643,-0.059689,1.971971,1924,96.610136,0.000949,2.375502,1701,98.453558,-0.027266,2.307107,1328
44287,"E09000005","Brent","London",97.641346,-0.159727,2.099778,1478,98.597072,-0.193302,2.202748,1158,98.441463,-0.189387,2.037695,1430,97.151578,-0.173303,2.193553,1658,95.862764,0.019546,1.75442,2275,96.335772,-0.122013,2.124571,2339,96.762305,-0.120086,1.831022,1921,96.53569,-0.077058,2.28507,1700,98.257304,-0.199336,2.069619,1325
44317,"E09000005","Brent","London",97.229653,-0.421638,0.884996,1472,98.134762,-0.468888,0.892323,1153,97.95019,-0.499051,0.74567,1423,96.776185,-0.3864,1.002527,1651,95.591053,-0.283438,0.768722,2268,95.987812,-0.361195,0.97325,2330,96.46692,-0.305268,0.757045,1916,96.211888,-0.335422,1.168206,1694,97.789822,-0.475774,0.792618,1319
44348,"E09000005","Brent","London",96.621263,-0.625724,-0.043069,1462,97.475072,-0.672229,-0.116582,1145,97.262168,-0.70242,-0.268873,1413,96.230067,-0.56431,0.133304,1642,95.088688,-0.525535,0.019725,2256,95.477006,-0.532157,0.125467,2318,95.971619,-0.513442,-0.033851,1906,95.701631,-0.530347,0.351689,1685,97.121103,-0.683833,-0.20267,1310
44378,"E09000005","Brent","London",96.18661,-0.449852,-0.554477,1456,96.990529,-0.497094,-0.699419,1139,96.765737,-0.510405,-0.852837,1405,95.86534,-0.379016,-0.312542,1636,94.752124,-0.353948,-0.34768,2248,95.139833,-0.353146,-0.286942,2310,95.636526,-0.349158,-0.424437,1899,95.349941,-0.367486,-0.076041,1679,96.634335,-0.501197,-0.76882,1303
44409,"E09000005","Brent","London",96.177802,-0.009158,-0.430581,1456,96.935703,-0.056528,-0.645618,1138,96.724057,-0.043073,-0.759825,1405,95.881851,0.017224,-0.138584,1636,94.848918,0.102155,-0.134374,2251,95.192757,0.055628,-0.092736,2311,95.664514,0.029265,-0.242114,1900,95.411156,0.0642,0.10811,1680,96.589913,-0.045969,-0.680085,1303
44440,"E09000005","Brent","London",96.392249,0.22297,-0.234017,1459,97.036032,0.103501,-0.575563,1140,96.891202,0.172806,-0.586707,1407,96.081024,0.207727,0.064603,1640,95.294063,0.46932,0.225216,2261,95.495108,0.31762,0.208391,2318,95.964846,0.313943,0.060044,1906,95.709481,0.312673,0.352349,1685,96.754388,0.170282,-0.523361,1305
44470,"E09000005","Brent","London",96.577197,0.19187,-0.249209,1462,97.084398,0.049843,-0.715577,1140,97.017524,0.130375,-0.617343,1409,96.253449,0.179458,0.050055,1643,95.765528,0.494747,0.43105,2272,95.767518,0.28526,0.292904,2325,96.265494,0.31329,0.181293,1912,96.004854,0.308615,0.397715,1690,96.873981,0.123605,-0.58864,1307
44501,"E09000005","Brent","London",96.698678,0.125786,-0.49954,1463,97.0601,-0.025028,-1.100813,1140,97.089305,0.073988,-0.871075,1410,96.395841,0.147935,-0.196227,1645,96.143176,0.394347,0.512841,2281,95.988731,0.23099,0.170574,2330,96.511328,0.25537,0.101633,1916,96.242464,0.247498,0.241838,1694,96.926059,0.053758,-0.907518,1307
44531,"E09000005","Brent","London",96.779962,0.084059,-0.758658,1465,97.036276,-0.024545,-1.453502,1140,97.130587,0.04252,-1.140714,1411,96.555593,0.165725,-0.414495,1648,96.416698,0.284494,0.583222,2288,96.178711,0.197919,0.040782,2335,96.6953,0.190622,-0.024697,1920,96.443129,0.208499,0.102098,1698,96.939946,0.014327,-1.238189,1307
44562,"E09000005","Brent","London",96.893249,0.117057,-0.931925,1466,97.097425,0.063016,-1.704446,1140,97.236657,0.109204,-1.335124,1412,96.768596,0.220601,-0.550689,1651,96.594085,0.18398,0.725492,2292,96.406483,0.236821,-0.012948,2341,96.841696,0.151399,-0.121081,1923,96.657591,0.222371,0.070814,1702,97.004297,0.066382,-1.481001,1308
44593,"E09000005","Brent","London",97.0981,0.211419,-0.73774,1470,97.270298,0.178041,-1.539536,1142,97.401786,0.169821,-1.232129,1415,97.077272,0.318984,-0.271487,1657,96.90486,0.321733,1.09433,2299,96.730316,0.335903,0.284377,2348,97.112893,0.280042,0.181964,1928,96.964443,0.317464,0.367692,1707,97.155622,0.155999,-1.345229,1310
44621,"E09000005","Brent","London",97.328443,0.237227,-0.479677,1473,97.474736,0.210176,-1.329407,1145,97.60234,0.205904,-1.040181,1418,97.371269,0.302848,0.052437,1662,97.162807,0.266186,1.375961,2306,97.036567,0.316603,0.604549,2356,97.368984,0.263704,0.506139,1933,97.248888,0.29335,0.661165,1712,97.35924,0.209579,-1.111507,1313
44652,"E09000005","Brent","London",97.674805,0.355869,0.034267,1478,97.812292,0.3463,-0.795947,1149,97.894089,0.298917,-0.55604,1422,97.736601,0.375195,0.602175,1668,97.436693,0.281884,1.641856,2312,97.422937,0.39817,1.128516,2365,97.688295,0.327939,0.956974,1940,97.614384,0.375836,1.117405,1718,97.701714,0.351764,-0.565444,1318
44682,"E09000005","Brent","London",97.967927,0.300099,0.759309,1483,98.108264,0.302592,-0.027002,1152,98.162045,0.27372,0.216288,1426,98.010126,0.279859,1.275046,1672,97.691818,0.261836,2.197658,2318,97.752181,0.337953,1.838118,2373,97.943188,0.260925,1.530336,1945,97.892224,0.28463,1.746496,1723,98.005286,0.310712,0.220333,1322
44713,"E09000005","Brent","London",98.206054,0.243067,1.640209,1486,98.375227,0.27211,0.923472,1155,98.382758,0.224846,1.152134,1429,98.215539,0.209583,2.063255,1676,97.896876,0.209903,2.95323,2323,98.036464,0.29082,2.680706,2380,98.138948,0.19987,2.258302,1949,98.107528,0.219939,2.513956,1727,98.256962,0.256799,1.169529,1325
44743,"E09000005","Brent","London",98.297115,0.092724,2.194177,1488,98.495063,0.121816,1.551217,1157,98.48951,0.108507,1.781388,1430,98.25657,0.041777,2.494364,1677,98.057444,0.164017,3.488386,2327,98.186613,0.153157,3.202424,2384,98.218556,0.081118,2.699836,1950,98.172432,0.066156,2.960139,1728,98.35764,0.102464,1.783327,1327
44774,"E09000005","Brent","London",98.550429,0.257702,2.466918,1492,98.772227,0.281399,1.89458,1160,98.727396,0.241534,2.07119,1434,98.486503,0.234013,2.716522,1681,98.332475,0.280479,3.672743,2333,98.477123,0.295875,3.450226,2391,98.468591,0.25457,2.931157,1955,98.420086,0.252264,3.153646,1733,98.612476,0.259091,2.09397,1330
44805,"E09000005","Brent","London",98.807777,0.261133,2.505935,1495,99.002709,0.233347,2.026749,1163,98.946009,0.221431,2.120737,1437,98.725217,0.242382,2.752045,1685,98.657262,0.330296,3.529285,2341,98.711124,0.23762,3.367728,2397,98.715011,0.250252,2.865805,1960,98.700476,0.284891,3.125077,1738,98.863798,0.254858,2.18017,1333
44835,"E09000005","Brent","London",99.045715,0.240809,2.556004,1499,99.159659,0.158531,2.137584,1165,99.117046,0.172859,2.164065,1440,98.979446,0.257512,2.832103,1689,99.02805,0.375834,3.406782,2350,98.943923,0.235839,3.316787,2402,98.989013,0.277569,2.829175,1966,98.994638,0.298036,3.114201,1743,99.075882,0.214522,2.272953,1336
44866,"E09000005","Brent","London",99.235797,0.191914,2.623737,1502,99.286714,0.128132,2.294057,1166,99.263349,0.147606,2.239221,1442,99.183513,0.206171,2.8919,1693,99.276643,0.251033,3.259167,2356,99.131435,0.189513,3.274034,2407,99.182863,0.195829,2.768106,1969,99.229232,0.236976,3.103378,1747,99.249287,0.175022,2.396907,1339
44896,"E09000005","Brent","London",99.429938,0.195636,2.738146,1505,99.443728,0.158142,2.480981,1168,99.434657,0.172579,2.372136,1444,99.400826,0.219102,2.94673,1696,99.46058,0.185277,3.157007,2360,99.377417,0.248137,3.325794,2413,99.40221,0.221154,2.799422,1974,99.431048,0.203384,3.098115,1750,99.435292,0.187412,2.574116,1341
44927,"E09000005","Brent","London",100,0.57333,3.206364,1513,100,0.559384,2.989343,1174,100,0.568558,2.841873,1452,100,0.602786,3.339311,1706,100,0.542346,3.526007,2373,100,0.626483,3.727464,2428,100,0.601385,3.261306,1986,100,0.572208,3.45799,1760,100,0.567915,3.088217,1349
44958,"E09000005","Brent","London",100.437839,0.437839,3.439551,1520,100.434624,0.434624,3.253127,1180,100.415464,0.415464,3.094069,1458,100.433573,0.433573,3.45735,1714,100.407267,0.407267,3.614273,2383,100.481895,0.481895,3.87839,2440,100.44526,0.44526,3.431436,1995,100.416639,0.416639,3.56027,1768,100.443638,0.443638,3.384277,1355
44986,"E09000005","Brent","London",100.876027,0.436278,3.644961,1527,100.858675,0.422216,3.471606,1184,100.831114,0.41393,3.308091,1464,100.866281,0.43084,3.589367,1721,100.873316,0.464159,3.818857,2394,100.928085,0.44405,4.010363,2450,100.913908,0.466571,3.640713,2004,100.830659,0.412302,3.683096,1775,100.886395,0.440802,3.622825,1361
45017,"E09000005","Brent","London",101.071267,0.193545,3.477316,1530,101.058708,0.19833,3.319027,1187,101.026868,0.194141,3.200171,1467,100.99771,0.1303,3.336631,1723,101.008102,0.133619,3.665363,2397,101.105191,0.175478,3.779658,2455,101.076863,0.161479,3.468756,2007,100.951031,0.119381,3.418192,1777,101.116067,0.227655,3.49467,1364
45047,"E09000005","Brent","London",102.023486,0.942126,4.139681,1544,102.029489,0.96061,3.996835,1198,102.010968,0.974097,3.920989,1482,101.921316,0.914482,3.990598,1739,101.918442,0.901254,4.326487,2418,102.005822,0.890786,4.351453,2477,102.034075,0.947014,4.176795,2026,101.825028,0.865763,4.017483,1793,102.098897,0.971982,4.176929,1377
45078,"E09000005","Brent","London",102.998759,0.95593,4.880254,1559,103.016307,0.967189,4.717733,1210,103.016452,0.985663,4.709864,1496,102.898269,0.958536,4.76781,1756,102.861411,0.925219,5.071188,2441,102.96592,0.941219,5.028186,2500,103.042187,0.988015,4.996222,2046,102.736516,0.895152,4.718281,1809,103.093715,0.974367,4.922555,1390
45108,"E09000005","Brent","London",104.235422,1.200658,6.041181,1578,104.250643,1.198195,5.843522,1224,104.269015,1.215886,5.868143,1514,104.171397,1.237269,6.019778,1778,104.129581,1.232892,6.192429,2471,104.19026,1.189073,6.114527,2530,104.351961,1.271104,6.244649,2072,103.932275,1.163908,5.867068,1830,104.334546,1.203595,6.076707,1407
45139,"E09000005","Brent","London",104.856471,0.595814,6.398797,1587,104.867868,0.592058,6.171412,1232,104.874336,0.580538,6.226175,1523,104.821934,0.624488,6.432791,1789,104.750551,0.596343,6.526914,2486,104.830697,0.61468,6.451827,2545,105.022103,0.642195,6.655434,2085,104.538098,0.582902,6.216223,1840,104.95293,0.592693,6.429667,1416
45170,"E09000005","Brent","London",106.374922,1.448124,7.658451,1610,106.413464,1.473851,7.485406,1250,106.376381,1.432233,7.509522,1545,106.341573,1.449733,7.714702,1815,106.242296,1.424093,7.688267,2521,106.35671,1.455693,7.745415,2582,106.545488,1.450537,7.932407,2116,106.049072,1.445381,7.44535,1867,106.473244,1.448568,7.696899,1436
45200,"E09000005","Brent","London",107.559103,1.113214,8.595413,1628,107.62929,1.142549,8.541408,1264,107.523754,1.078597,8.481596,1562,107.511241,1.099916,8.619764,1835,107.386831,1.077287,8.440821,2548,107.565302,1.136357,8.713399,2612,107.714304,1.097012,8.814403,2139,107.231112,1.114616,8.320121,1888,107.660063,1.114664,8.664249,1452
45231,"E09000005","Brent","London",109.089521,1.422863,9.929606,1651,109.180317,1.441082,9.96468,1282,109.048272,1.417843,9.857538,1584,109.017982,1.401473,9.915427,1860,108.809046,1.324385,9.601858,2582,109.105461,1.431836,10.061416,2649,109.198406,1.377813,10.098058,2168,108.737398,1.40471,9.582022,1914,109.206977,1.436851,10.033009,1473
45261,"E09000005","Brent","London",109.977727,0.814199,10.608263,1664,110.094106,0.836955,10.709955,1293,109.941288,0.818918,10.566367,1597,109.917653,0.825251,10.580222,1876,109.478693,0.615434,10.072446,2598,109.980796,0.802284,10.669808,2670,110.019787,0.752191,10.681429,2185,109.606026,0.798831,10.2332,1930,110.113887,0.830451,10.73924,1485
45292,"E09000005","Brent","London",112.45941,2.256532,12.45941,1702,112.643312,2.315479,12.643312,1323,112.435575,2.268745,12.435575,1633,112.431814,2.287313,12.431814,1919,111.735555,2.061462,11.735555,2651,112.417394,2.215476,12.417394,2729,112.491358,2.246479,12.491358,2234,112.039956,2.220617,12.039956,1972,112.616781,2.273005,12.616781,1519
45323,"E09000005","Brent","London",120.501768,7.151343,19.976465,1824,120.737915,7.186048,20.215429,1418,120.495892,7.168832,19.997346,1750,120.530446,7.20315,20.010115,2057,119.578573,7.019268,19.093545,2837,120.439518,7.136016,19.861909,2924,120.547822,7.161852,20.013451,2394,120.056463,7.155043,19.558336,2114,120.669717,7.150742,20.136745,1628
42005,"E09000006","Bromley","London",81.48452,NA,NA,1132,81.800131,NA,NA,873,82.606757,NA,NA,1118,80.875499,NA,NA,1331,80.412006,NA,NA,2014,81.015346,NA,NA,1989,81.149967,NA,NA,1445,80.489335,NA,NA,1278,81.905471,NA,NA,1018
42036,"E09000006","Bromley","London",81.770014,0.350366,NA,1136,82.082582,0.345294,NA,876,82.877633,0.32791,NA,1122,81.174426,0.369614,NA,1336,80.687941,0.343151,NA,2021,81.285793,0.333821,NA,1995,81.450954,0.370903,NA,1450,80.771394,0.35043,NA,1283,82.188964,0.346122,NA,1021
42064,"E09000006","Bromley","London",82.073781,0.37149,NA,1141,82.396841,0.382858,NA,880,83.178989,0.363616,NA,1126,81.486409,0.384336,NA,1342,80.986563,0.370096,NA,2029,81.577322,0.358648,NA,2002,81.764845,0.385374,NA,1455,81.076541,0.377791,NA,1288,82.489102,0.36518,NA,1025
42095,"E09000006","Bromley","London",82.352803,0.339965,NA,1144,82.695617,0.362606,NA,883,83.468364,0.347894,NA,1130,81.765144,0.342063,NA,1346,81.232567,0.303758,NA,2035,81.844108,0.327034,NA,2009,82.041638,0.338523,NA,1460,81.338776,0.323442,NA,1292,82.778138,0.350394,NA,1028
42125,"E09000006","Bromley","London",82.511944,0.193242,NA,1147,82.851663,0.188699,NA,885,83.636869,0.20188,NA,1132,81.913936,0.181974,NA,1349,81.370552,0.169864,NA,2038,82.010491,0.203293,NA,2013,82.198555,0.191265,NA,1463,81.478617,0.171923,NA,1294,82.947938,0.205126,NA,1031
42156,"E09000006","Bromley","London",82.646932,0.163598,NA,1149,82.981086,0.156211,NA,886,83.771242,0.160662,NA,1134,82.061833,0.180552,NA,1351,81.433626,0.077515,NA,2040,82.115098,0.127553,NA,2016,82.342432,0.175035,NA,1466,81.603302,0.153029,NA,1296,83.087959,0.168806,NA,1032
42186,"E09000006","Bromley","London",82.771453,0.150667,NA,1150,83.080529,0.119839,NA,887,83.91354,0.169865,NA,1136,82.198616,0.166683,NA,1353,81.526855,0.114484,NA,2042,82.239795,0.151857,NA,2019,82.473132,0.158728,NA,1468,81.711596,0.132708,NA,1298,83.21978,0.158652,NA,1034
42217,"E09000006","Bromley","London",83.259091,0.589138,NA,1157,83.525528,0.535623,NA,892,84.406881,0.587916,NA,1143,82.721299,0.635878,NA,1362,82.090466,0.691319,NA,2056,82.794543,0.674549,NA,2032,83.012674,0.654203,NA,1478,82.193808,0.590139,NA,1305,83.691672,0.567042,NA,1040
42248,"E09000006","Bromley","London",83.754539,0.595067,NA,1164,83.995803,0.563032,NA,897,84.914334,0.601199,NA,1149,83.218034,0.600493,NA,1370,82.730247,0.779361,NA,2072,83.399569,0.730756,NA,2047,83.52847,0.621346,NA,1487,82.667719,0.576577,NA,1313,84.186037,0.590699,NA,1046
42278,"E09000006","Bromley","London",84.32029,0.675487,NA,1172,84.540027,0.647919,NA,903,85.466902,0.650736,NA,1157,83.799336,0.698529,NA,1380,83.379308,0.784551,NA,2089,83.988948,0.706693,NA,2062,84.126324,0.715749,NA,1498,83.236204,0.687675,NA,1322,84.738796,0.656592,NA,1053
42309,"E09000006","Bromley","London",84.385204,0.076985,NA,1173,84.568219,0.033347,NA,903,85.546092,0.092656,NA,1158,83.880174,0.096466,NA,1381,83.471099,0.110089,NA,2091,84.04548,0.067309,NA,2063,84.184794,0.069502,NA,1499,83.298507,0.074851,NA,1323,84.807144,0.080657,NA,1054
42339,"E09000006","Bromley","London",84.503451,0.140128,NA,1174,84.676561,0.128111,NA,904,85.66537,0.139431,NA,1160,84.019634,0.166261,NA,1383,83.548671,0.092933,NA,2093,84.105456,0.071362,NA,2064,84.308878,0.147395,NA,1501,83.42707,0.154341,NA,1325,84.921145,0.134424,NA,1055
42370,"E09000006","Bromley","London",84.553047,0.05869,3.765779,1175,84.751068,0.08799,3.607496,905,85.736474,0.083002,3.788693,1161,84.086766,0.079899,3.970629,1384,83.544648,-0.004815,3.895739,2093,84.11831,0.015282,3.830093,2065,84.340556,0.037574,3.931719,1501,83.457057,0.035944,3.6871,1326,84.988587,0.079417,3.764236,1056
42401,"E09000006","Bromley","London",84.851515,0.352995,3.768498,1179,85.110936,0.424618,3.6894,909,86.055788,0.372437,3.834757,1165,84.380328,0.349119,3.949399,1389,83.7294,0.221142,3.76941,2097,84.337784,0.260912,3.754643,2070,84.603777,0.312094,3.870824,1506,83.729447,0.326383,3.662253,1330,85.314314,0.383259,3.802638,1060
42430,"E09000006","Bromley","London",85.074675,0.263001,3.656337,1182,85.359128,0.291609,3.595146,911,86.305373,0.290027,3.758622,1168,84.620243,0.284326,3.845837,1393,83.868274,0.16586,3.558258,2101,84.528044,0.225593,3.617086,2075,84.811388,0.245391,3.725981,1510,83.923332,0.231561,3.511239,1333,85.559187,0.287025,3.721807,1063
42461,"E09000006","Bromley","London",85.47107,0.465938,3.786473,1188,85.757623,0.466846,3.702743,916,86.709579,0.468344,3.883166,1174,85.020498,0.473001,3.981347,1400,84.238298,0.441197,3.700156,2110,84.942909,0.490802,3.786224,2085,85.203078,0.461838,3.853458,1517,84.299979,0.4488,3.64058,1339,85.964566,0.4738,3.849359,1068
42491,"E09000006","Bromley","London",85.925294,0.531436,4.136795,1194,86.216022,0.534528,4.060702,921,87.143884,0.500874,4.193145,1180,85.49048,0.552787,4.366223,1407,84.704274,0.553164,4.096965,2122,85.449022,0.595827,4.192794,2097,85.682112,0.562225,4.237977,1525,84.753447,0.537921,4.019251,1346,86.409622,0.51772,4.173321,1074
42522,"E09000006","Bromley","London",86.437557,0.596172,4.586528,1201,86.711236,0.574387,4.495181,926,87.640094,0.569414,4.618353,1186,86.011528,0.60948,4.813072,1416,85.282218,0.682307,4.726047,2136,86.027148,0.676574,4.764105,2112,86.212026,0.618465,4.699392,1535,85.265881,0.604618,4.488273,1354,86.912705,0.582207,4.60325,1080
42552,"E09000006","Bromley","London",86.936874,0.577663,5.032437,1208,87.195473,0.558448,4.952958,931,88.114703,0.541544,5.006538,1193,86.521267,0.59264,5.258788,1424,85.848189,0.663645,5.300504,2150,86.570253,0.631319,5.265648,2125,86.739696,0.612061,5.173277,1544,85.772945,0.594686,4.970346,1362,87.398187,0.558586,5.02093,1086
42583,"E09000006","Bromley","London",87.345284,0.469777,4.907804,1214,87.598322,0.462007,4.876108,935,88.499678,0.436902,4.84889,1198,86.926878,0.4688,5.084035,1431,86.361527,0.59796,5.202871,2163,87.05354,0.558259,5.144056,2137,87.154268,0.47795,4.989111,1551,86.156455,0.447122,4.821102,1368,87.812291,0.473813,4.923572,1091
42614,"E09000006","Bromley","London",87.733053,0.44395,4.750208,1219,87.990755,0.447992,4.756134,939,88.867313,0.415408,4.655255,1203,87.314015,0.44536,4.921987,1437,86.797611,0.504952,4.916418,2174,87.451094,0.456677,4.857969,2147,87.547162,0.450803,4.811165,1558,86.531832,0.435691,4.674271,1374,88.203811,0.44586,4.772495,1096
42644,"E09000006","Bromley","London",87.802326,0.078959,4.129535,1220,88.036347,0.051815,4.135698,940,88.933665,0.074664,4.056263,1204,87.398406,0.096652,4.294866,1439,86.91171,0.131454,4.236545,2177,87.552134,0.115539,4.242446,2149,87.620961,0.084297,4.154036,1560,86.598666,0.077237,4.039663,1375,88.271184,0.076383,4.16856,1097
